,title,link,date,play_count,danmu_num,favorites,author
47,轮到雏鹤爱来帮你洗脑了！！,http://www.bilibili.com/video/av18434258,2018-01-18,391833,1054,7284,爱穹妹的小浪浪
48,灌篮♂睾手：兄贵想大声说爱你♂,http://www.bilibili.com/video/av18227405,2018-01-12,389473,1604,8814,痒局长
49,【兄贵】青蛙♂旅行,http://www.bilibili.com/video/av18843448,2018-01-28,389335,814,6405,沫鱼少
50,【中国风】王开口的一瞬间，整个世界仿佛都安静了,http://www.bilibili.com/video/av18828401,2018-01-28,378272,1935,9263,还有一天就放假了
51,【卢本伟】开上外挂,http://www.bilibili.com/video/av18501727,2018-01-20,377509,1588,5545,浪迹天涯的小光
52,【哲学】少♂男终末旅行,http://www.bilibili.com/video/av18306134,2018-01-14,364286,35,11257,卖大碗茶的
53,【哲学】Closer♂,http://www.bilibili.com/video/av17986044,2018-01-05,345556,4516,12824,蓝道君
54,【卢本伟】反转地球,http://www.bilibili.com/video/av18434042,2018-01-18,344654,1135,7354,飞机君
55,【梦想三巨头】鬼畜爱！爱！爱！不完~,http://www.bilibili.com/video/av17926126,2018-01-03,343406,1543,11805,传说diehunter
56,【五五开】老子名叫卢本伟,http://www.bilibili.com/video/av18896964,2018-01-30,342009,1297,5048,菲林君
57,【卢本伟】伤心的人别开外挂,http://www.bilibili.com/video/av18557438,2018-01-21,339809,1866,7476,菲林君
58,【五五开】本草纲目,http://www.bilibili.com/video/av18509976,2018-01-20,329790,1896,11217,枫之叶feng
59,【恋与制作人】【禁止转载】试着让李泽言唱了RAP……,http://www.bilibili.com/video/av18108600,2018-01-08,328754,1832,18119,飒雪子
60,团长：今天我们吃猪肉,http://www.bilibili.com/video/av18027354,2018-01-06,326192,243,787,点点大提督
61,【渣渣辉】我是贪玩小辉,http://www.bilibili.com/video/av18673189,2018-01-24,324225,886,4855,一咸菊菊
62,【保加利亚渣渣辉】hop,http://www.bilibili.com/video/av18601077,2018-01-23,319025,895,2733,才人是笨狗
63,【古风♂哲学】牵丝戏,http://www.bilibili.com/video/av17903255,2018-01-02,316065,2500,10475,囧Lank囧
64,【哲学】荒野♂求生,http://www.bilibili.com/video/av18705589,2018-01-25,308050,2193,8496,新日暮里娼片公司
65,死猪，我苏西今天就给你吹个TroubleMaker,http://www.bilibili.com/video/av18771111,2018-01-26,280602,831,6441,伊尔洛
66,【哲学】Samsara♂,http://www.bilibili.com/video/av18004642,2018-01-06,275716,4247,16243,喵喵帕帕斯
67,【缺UP】 如果把B站up主的名字 串成一首歌会是什么样呢？,http://www.bilibili.com/video/av18132884,2018-01-09,270824,3945,11384,ILover豆豆
68,【九品芝麻官】我全都要！,http://www.bilibili.com/video/av18748093,2018-01-26,261422,545,3655,小卡塔克
69,教官怒斥飞行员：吃大便去啦！！,http://www.bilibili.com/video/av18601725,2018-01-22,253574,368,5073,发光的呆毛君
70,【我要当明星】小夏的梦,http://www.bilibili.com/video/av17887438,2018-01-02,252454,1854,6905,疯猴pme
71,【丞相&amp;司徒】一口气全念对【灵魂打碟】,http://www.bilibili.com/video/av18621652,2018-01-23,247609,1922,8412,calmeva
72,看完这个，十三亿人都隐隐作痛,http://www.bilibili.com/video/av18934492,2018-01-30,242163,1135,2121,Ghost12318
73,每天叫醒我的是支付宝到账！,http://www.bilibili.com/video/av18672274,2018-01-24,241517,1424,6261,鸡鸡·夫斯基
74,拳皇♂97 诸神之战,http://www.bilibili.com/video/av18629752,2018-01-23,239482,478,3438,bili_30694536
75,二哈：凶手就是你！,http://www.bilibili.com/video/av18920777,2018-01-30,227807,224,986,心云疯暴
76,仓鼠生气时绝对不要碰它的肚子,http://www.bilibili.com/video/av18732693,2018-01-26,222036,847,2162,厚颜无耻の王司地
77,【Rapper李泽言】李总您终于出道了,http://www.bilibili.com/video/av18384661,2018-01-16,220156,7979,14296,李夫人不作为
78,【哲学】恋爱循环♂,http://www.bilibili.com/video/av17873351,2018-01-02,219140,1381,8527,lonely晖
79,【qie·gewala】情深深雨蒙蒙,http://www.bilibili.com/video/av17964300,2018-01-05,217209,1468,4927,铁盒里的我
80,【全明星rap】中国话,http://www.bilibili.com/video/av18566388,2018-01-22,213733,1488,5024,鬼畜↑可乐♂
81,【青蛙】锤石的基本玩法,http://www.bilibili.com/video/av18489513,2018-01-19,210905,245,1770,良zzZ
82,【卢本伟】我的一个挂逼朋友,http://www.bilibili.com/video/av18343863,2018-01-15,200089,484,1616,爱夏娜的哆啦酱
83,凉风有性，我是......泛式！————【泛式和XXX教你说骚话系列】,http://www.bilibili.com/video/av18814110,2018-01-28,199679,256,3408,Cat39
84,《超级大司马》大司马变身马里奥 笑的肚子疼,http://www.bilibili.com/video/av17941839,2018-01-04,198391,428,2055,有点闲2333
85,【渣渣辉】今夜，我们都是绿绿辉,http://www.bilibili.com/video/av18021660,2018-01-06,198236,227,2165,纯哲不咕咕
86,轮到绯玉丸来给你洗脑啦！,http://www.bilibili.com/video/av18543674,2018-01-21,195646,194,6236,石竹大大
87,我的跳一跳居然玩起了鬼畜？,http://www.bilibili.com/video/av18226616,2018-01-12,195184,1071,1550,一咸菊菊
88,【梦想四巨头】我有自己的梦想,http://www.bilibili.com/video/av18621827,2018-01-23,194069,4156,9593,三顧茅房
89,【全明星】稻香（满满正能量的鬼畜）,http://www.bilibili.com/video/av18409824,2018-01-17,193099,1904,8400,铁盒里的我
90,我的旅行♂青蛙怎么和别人的不太一样,http://www.bilibili.com/video/av18654999,2018-01-24,192057,672,1313,一只小吉吉呀
91,你看过歌星的诞生么？,http://www.bilibili.com/video/av18793633,2018-01-27,182787,985,2844,一咸菊菊
92,【undertale】全然不信 TOM!,http://www.bilibili.com/video/av18744185,2018-01-26,182432,1816,4167,川先僧sunami
93,腚音♂再现【完整版】,http://www.bilibili.com/video/av18390038,2018-01-19,181499,2538,5366,白の杰
94,【陈数/雷佳音】你这个人渣！人渣！哈哈哈笑出猪叫！,http://www.bilibili.com/video/av18890448,2018-01-29,178865,437,2644,妖精七七47
95,【全明星】同一种调调,http://www.bilibili.com/video/av18251054,2018-01-13,177744,1189,3473,你爸知道吗
96,【undertale】孤寡老猫,http://www.bilibili.com/video/av18428775,2018-01-19,177384,1172,3877,川先僧sunami
97,【大司马】差不多先生,http://www.bilibili.com/video/av18505012,2018-01-20,177045,522,596,奶茶布丁NCBD
98,【兄贵】假面♂骑士ex-aid,http://www.bilibili.com/video/av18374331,2018-01-16,174838,741,3863,无色牛奶
99,【undertale】偷瓜猫,http://www.bilibili.com/video/av17943532,2018-01-05,173639,6062,4349,川先僧sunami
100,【渣渣辉】干物渣！小辉,http://www.bilibili.com/video/av18146582,2018-01-10,171358,453,1710,森惠田
101,甩渣歌,http://www.bilibili.com/video/av18434485,2018-01-18,169904,1684,1885,瓶酒啤
102,[PGONE&amp;雄鹰高飞]想你想你想我,http://www.bilibili.com/video/av18540780,2018-01-21,168640,203,1308,RenJoyMLGB
103,【卢本伟】我承认，我开挂是真的牛逼！,http://www.bilibili.com/video/av18521968,2018-01-20,164196,757,4256,熟睡の猫泠君
104,【王者荣耀·全明星】还来一杯炸裂的农药吧,http://www.bilibili.com/video/av18267956,2018-01-13,163891,1604,4708,小巨人猪大星
105,【渣渣辉】极乐净土,http://www.bilibili.com/video/av18937387,2018-01-30,163023,652,2010,加藤海灵顿
106,【哲学】小青♂蛙的故事,http://www.bilibili.com/video/av18935165,2018-01-30,162152,1172,4877,瓜皮天Er
107,【Fa♂ded】欢迎伟大党♂员木吉回归,http://www.bilibili.com/video/av18092828,2018-01-08,160600,2364,8792,球球特别大
108,拒检姐：下三滥！羞羞脸！你赔我时间！,http://www.bilibili.com/video/av18455091,2018-01-18,159802,361,1442,发光的呆毛君
109,我把我家狗捏出了电音!2!!!2222!!!22!!22!!!!!!2,http://www.bilibili.com/video/av18289840,2018-01-16,158213,406,2416,靓仔叁零肆
110,当猫和老鼠换成了CSOL音效 第四期,http://www.bilibili.com/video/av18760551,2018-01-26,155149,868,824,魂魄夕弦
111,【卢本伟】我最爱开外挂,http://www.bilibili.com/video/av18813061,2018-01-28,153340,310,531,浪迹天涯的小光
112,【恋与制作人】总裁大人再骂我一次！,http://www.bilibili.com/video/av18197478,2018-01-11,152471,1299,7623,龙大人不喷火
113,【轩墨宝宝】扳手之王,http://www.bilibili.com/video/av18834276,2018-01-28,152174,759,3107,恋恋风歌ch
114,【诸葛/王朗】校园恐怖传说解密,http://www.bilibili.com/video/av18493179,2018-01-22,149674,707,725,吃素的狮子
115,【卢本伟】核爆开挂神曲aGUAz,http://www.bilibili.com/video/av18134940,2018-01-09,144460,383,2497,苏格拉峰
116,【猫和老鼠鬼畜配音版】第十九集 老鼠在曼哈顿,http://www.bilibili.com/video/av18490800,2018-01-19,143147,1998,1036,专注坑爹
117,【高能魔音】2018 第一洗脑炸裂神曲 不魔算我输,http://www.bilibili.com/video/av18533539,2018-01-20,138186,249,1782,疯猴pme
118,【卢本伟】实力献唱我的滑板鞋（平底锅）,http://www.bilibili.com/video/av18611369,2018-01-22,135322,144,444,翻牌种子选手
119,【逼王的诞生】我这辈子就没怎么输过——刘国梁,http://www.bilibili.com/video/av18480043,2018-01-19,133710,87,797,春风十里不如礼
120,【Z式猫和老鼠鬼畜配音14】沙滩之子,http://www.bilibili.com/video/av18208255,2018-01-11,127805,1850,1332,木糖纯和庄不纯
121,【undertale】孤寡怪猫,http://www.bilibili.com/video/av18213963,2018-01-12,127218,2135,3990,川先僧sunami
122,【人工智障爱酱】我绊爱今天就要Fa♀Q,http://www.bilibili.com/video/av17837317,2018-01-01,126641,495,2828,吹呀吹风君
123,凉风有性我是胖——【胖次被啪的真正原因】,http://www.bilibili.com/video/av18930254,2018-01-31,125863,276,2484,学渣只能说一句花Q
124,又轮到跌丝袜给你洗脑了...,http://www.bilibili.com/video/av18461143,2018-01-19,125258,265,2678,Aaaaakarin
125,【爱情公寓】灵堂歌手小姨妈,http://www.bilibili.com/video/av18746822,2018-01-27,124722,638,2701,吾乃咸鱼其名翼天
126,【小猪佩奇】你的口哨 让苏西和佩奇来给大家来一段前前前世吧,http://www.bilibili.com/video/av17964143,2018-01-04,123018,1150,4668,青少年C
127,【孔明x王朗】都市惊奇夜,http://www.bilibili.com/video/av18456357,2018-01-19,122787,490,813,OELoop
128,【马什么梅呀】大爷很聋,http://www.bilibili.com/video/av18250561,2018-01-13,120687,795,5846,六个牛柳扭六扭
129,【全明星】比♂利的地盘,http://www.bilibili.com/video/av18209472,2018-01-12,120223,732,2867,Xy帽子
130,封神♂膀（TVB陈浩民版）,http://www.bilibili.com/video/av18221188,2018-01-12,119957,239,828,大狗能君
131,【Rapper许墨】我是你的许撩撩,http://www.bilibili.com/video/av18622424,2018-01-23,119273,4191,9414,李夫人不作为
132,【哲学】 少女♂前线,http://www.bilibili.com/video/av18833383,2018-01-28,116331,729,3346,黑白君君君
133,【全明星】等我们长大以后,http://www.bilibili.com/video/av17979582,2018-01-05,115878,2476,7562,可樂C
134,雄鹰高飞这次飞大了！翻唱韩国男团经典舞曲《sorry sorry》,http://www.bilibili.com/video/av18882154,2018-01-29,115459,133,1366,胡闹社
135,【小希】2018年第一作居然是鬼畜？AI呦喂第四期小希鬼畜完整版放出~,http://www.bilibili.com/video/av17873085,2018-01-01,114208,628,2573,虚拟次元计划
136,【贪玩蓝月】渣渣辉携手全明星共奏No渣dy,http://www.bilibili.com/video/av18477938,2018-01-19,111097,210,1042,普鲁露托
137,【黄旭东】《谐曲》.,http://www.bilibili.com/video/av18694689,2018-01-25,108239,256,1989,子琳要当摸鱼王
138,【福利】Nekopara OVA未公开画面泄露！,http://www.bilibili.com/video/av17835082,2018-01-01,106647,631,2901,幽灵子辰
139,【卢本伟最新单曲】邮递律师函,http://www.bilibili.com/video/av18163771,2018-01-10,105763,291,964,糖醋里脊包
140,【渣渣灰】打上花火,http://www.bilibili.com/video/av18745119,2018-01-26,103301,608,2547,树叶输液
141,【丞相rap】丞相的伤声 蜀国的一生,http://www.bilibili.com/video/av17862033,2018-01-01,102620,771,2534,爱吃布丁的喵酱
142,【哲♂学萨克斯】光♂影之间,http://www.bilibili.com/video/av18319049,2018-01-15,101316,1360,4867,传说diehunter
143,【恋与制作人】【禁止转载】试着让许墨唱了演员……,http://www.bilibili.com/video/av18397277,2018-01-17,99472,2231,2354,飒雪子
144,【窃格瓦拉】我就是要当个贼~偷车可耻但有用ED~,http://www.bilibili.com/video/av18542872,2018-01-21,99303,393,1246,史蒂芬王富贵
145,【渣渣辉】恋爱循环,http://www.bilibili.com/video/av18612147,2018-01-22,96524,638,3683,恋恋风歌ch
146,【卢本伟】马飞循环,http://www.bilibili.com/video/av18794551,2018-01-27,95874,508,1607,黑猫的泪水
147,【孔明王朗】孔明的新车,http://www.bilibili.com/video/av18411170,2018-01-18,95324,940,206,昔日友人
148,【不鬼畜】聆听吧这众将献给你的rap曲,http://www.bilibili.com/video/av18952709,2018-01-31,94698,313,2434,宇是天神
149,爱酱真是太可爱啦(･∀･),http://www.bilibili.com/video/av18672427,2018-01-24,94301,568,1769,如风2333
150,【全明星】天德池开业大酬宾,http://www.bilibili.com/video/av18357512,2018-01-16,94131,405,716,LICHTDERNACHT
151,金蛇狂舞,http://www.bilibili.com/video/av17991528,2018-01-05,93040,788,2159,是污霾不是雾霾
152,【新人鬼畜】中国boy用80000！演绎爱情故事emmm..想你想你想我！~,http://www.bilibili.com/video/av18502246,2018-01-20,92422,375,949,奇妙默小明
153,【年刊】2017年哔哩哔哩鬼畜区总排行榜,http://www.bilibili.com/video/av18385810,2018-01-16,91636,4439,5113,will999
154,China-♂x,http://www.bilibili.com/video/av18104637,2018-01-09,89751,852,2034,凹凸军
155,哲♂学青蛙旅行,http://www.bilibili.com/video/av18721778,2018-01-25,89295,255,1142,鳖臑形的垃圾桶
156,社会我表哥，人狠话又多。,http://www.bilibili.com/video/av18139385,2018-01-09,86817,312,887,偶然刷新的龙龙sama
157,星球大战之王司徒觉醒,http://www.bilibili.com/video/av18526659,2018-01-20,85701,383,863,熊来了丶方伟
158,【电音哈士奇】我不仅会电音，还会学猫叫~,http://www.bilibili.com/video/av18220760,2018-01-12,81380,449,2254,鋃月
159,陈奕迅：为什么我这么帅却要掉头发？,http://www.bilibili.com/video/av18262517,2018-01-13,80844,248,1161,鸡鸡·夫斯基
160,【恋与制作人】李泽言大人再骂我一次！,http://www.bilibili.com/video/av18787952,2018-01-27,79770,1079,5771,龙大人不喷火
161,【狂妄之战】第二届琴魔争霸赛,http://www.bilibili.com/video/av18332306,2018-01-15,79321,341,1990,奶酪匠
162,【五五开】表面兄弟天下第一！！！（正义虽然会迟到，但是...）,http://www.bilibili.com/video/av18738771,2018-01-26,75119,322,916,油哈喽
163,【贪玩蓝月】渣渣怪（丑八怪）,http://www.bilibili.com/video/av18561725,2018-01-22,73420,202,395,才人是笨狗
164,【鬼畜】沈腾：你过来啊？,http://www.bilibili.com/video/av18210611,2018-01-12,73152,183,312,VATO
165,天衣傲娇卡哇伊,http://www.bilibili.com/video/av18944316,2018-01-31,70839,266,2547,舔马桶的哥哥
166,【五五开】我卢本伟开外挂,http://www.bilibili.com/video/av17832539,2018-01-01,70582,222,228,天聪君
167,轮到爱酱来给你洗脑啦~,http://www.bilibili.com/video/av18795371,2018-01-27,70518,170,1258,Kotori09
168,【哲♂学】夜♂曲,http://www.bilibili.com/video/av18200618,2018-01-11,70508,1045,4388,曦曜君
169,【哲学】小兔子♂乖乖,http://www.bilibili.com/video/av18556574,2018-01-21,70457,212,1182,凉拌莲菜
170,【兄贵】我们♂不一样,http://www.bilibili.com/video/av18112514,2018-01-08,70213,447,572,suck联哲学家斯dark林
171,【PUBG枪声音乐】 吃鸡的全新打开♂方式,http://www.bilibili.com/video/av18257736,2018-01-13,70009,347,1377,叫我cosecant
172,【Rapper白起】在风里——咳嗽,http://www.bilibili.com/video/av18445634,2018-01-18,69714,1219,5076,李夫人不作为
173,【五五开】春天在哪里,http://www.bilibili.com/video/av18709815,2018-01-25,69089,200,271,suck联哲学家斯dark林
174,谢宝庆-就你骚话多-溜冰侠谢宝庆说唱单曲-彩蛋更精彩哦-鬼畜调教,http://www.bilibili.com/video/av18797372,2018-01-27,69049,161,525,咕咚老曲昏啦
175,【DNF】X【诸葛琴魔】风一样的勇士 &amp; 赛丽亚之歌,http://www.bilibili.com/video/av18431220,2018-01-18,68936,2877,1221,叶影先生
176,【哲学】法制在线,http://www.bilibili.com/video/av18494950,2018-01-19,68504,649,2361,齐格勒医生
177,轮到德莉傻来给你洗脑啦！！！,http://www.bilibili.com/video/av18808124,2018-01-27,68303,100,2705,石竹大大
178,【魔卡少女樱】劳模风很累：小樱你烦不烦,http://www.bilibili.com/video/av18201069,2018-01-11,67995,455,615,猛药HTC七彩
179,【小猪佩奇】狂妄之羊,http://www.bilibili.com/video/av18556447,2018-01-21,67640,514,1487,unreasonable秋烟飘
180,【A.I.Channel】Pump♀It,http://www.bilibili.com/video/av17942173,2018-01-04,67172,247,1505,学渣只能说一句花Q
181,天上掉下个梁非凡【魔性警署】,http://www.bilibili.com/video/av18213046,2018-01-12,66704,377,1922,额定电压
182,渣运来,http://www.bilibili.com/video/av18314239,2018-01-14,66420,266,596,瓶酒啤
183,【哲学】ti♂me (van的口白）,http://www.bilibili.com/video/av18937580,2018-01-30,65264,942,1483,我是爱抄袭的徐梦圆
184,【京紫】这份爱能传递到吗？,http://www.bilibili.com/video/av18645131,2018-01-24,63908,213,1388,爱穹妹的小浪浪
185,【娃娃/米勒】基情燃烧的岁月,http://www.bilibili.com/video/av17927622,2018-01-03,63039,296,215,倒悬的橘子
186,【恋♂制作人】我竟然在男朋友手机里发现了这种游戏……,http://www.bilibili.com/video/av17984260,2018-01-05,63009,373,1832,真心雷雷雷
187,猫和老鼠鬼畜配音14 摸♂鱼,http://www.bilibili.com/video/av18729654,2018-01-26,62578,1275,899,滑音未来
188,【小猪佩奇】病名为爱,http://www.bilibili.com/video/av18824346,2018-01-28,61705,1148,1514,浅色Lightcolour
189,【大司马】神魔恋！,http://www.bilibili.com/video/av18920368,2018-01-30,60815,82,273,Kivcr
190,【激燃rap】国家宝藏,http://www.bilibili.com/video/av18832781,2018-01-28,60295,467,2273,龙大人不喷火
191,绿了！绿了！古天乐绿了！古天乐绿了渣渣辉！,http://www.bilibili.com/video/av18242644,2018-01-13,59829,340,346,浪迹天涯的小光
192,【红警rap】你听过这么燃的红警吗？,http://www.bilibili.com/video/av18249591,2018-01-13,59068,435,2280,小学生是我师父
193,轮到雏鹤爱来帮你洗脑了！,http://www.bilibili.com/video/av18616960,2018-01-23,57758,279,528,筱夏君
194,打团！我只喝冰红茶！,http://www.bilibili.com/video/av18745322,2018-01-26,57732,230,416,775454
195,【卢本伟五五开】友尽开挂联盟（原曲：失恋阵线联盟）,http://www.bilibili.com/video/av18018745,2018-01-06,57645,257,700,咩2016
196,仙某某最新单曲——《周公鸡》,http://www.bilibili.com/video/av18830886,2018-01-28,57316,274,940,九梳呀
197,【奥观海与川建国】这！就是爱！,http://www.bilibili.com/video/av18566730,2018-01-22,56313,639,597,倒悬的橘子
198,【新日暮里电音】暗黑♂律动,http://www.bilibili.com/video/av18179329,2018-01-11,56158,486,1806,小猪P_
199,【洗脑】生物老师之不上B站,http://www.bilibili.com/video/av18865088,2018-01-29,55918,245,543,丿哆小哆丶
200,【哲学】 door door door ♂,http://www.bilibili.com/video/av18792665,2018-01-27,53892,394,2058,栗圆゚
201,【兄贵】维克♂特利,http://www.bilibili.com/video/av18024095,2018-01-06,53782,490,625,无色牛奶
202,【电♂音】Shot♂gun,http://www.bilibili.com/video/av18448734,2018-01-18,53734,330,770,D3V1N
203,(郭杰瑞鬼畜)这个不辣,http://www.bilibili.com/video/av18500514,2018-01-20,53694,89,395,我也是一个广door人
204,【梁非凡】吔汤圆,http://www.bilibili.com/video/av17796222,2018-01-01,53602,262,1119,风の小乐
205,旅行♂青蛙,http://www.bilibili.com/video/av18767551,2018-01-26,53413,219,1291,星期天也要早起
206,【渣渣辉】是好汉就来贪玩蓝月,http://www.bilibili.com/video/av18316924,2018-01-14,53312,126,676,To白鹅
207,【全明星】迎接2018,http://www.bilibili.com/video/av17835009,2018-01-01,53163,92,481,封掣
208,猫和老鼠鬼畜配音3:韩大狗父子烤肉野餐,http://www.bilibili.com/video/av18769789,2018-01-26,52924,511,582,致远SL
209,当猫和老鼠的音效换成CSOL 第九期,http://www.bilibili.com/video/av18948194,2018-01-31,52799,611,382,深渊炎魂
210,JOJO的奇妙冒险 黄金之风 最新OP,http://www.bilibili.com/video/av18390610,2018-01-17,52621,113,1637,硬核萌豚
211,恋爱循环，介系你没有听过的船新版本！,http://www.bilibili.com/video/av18190995,2018-01-11,50325,237,1153,SaBoLi你我的噫鸨
212,【KPL】AT X Alan 骚话大战,http://www.bilibili.com/video/av18071878,2018-01-07,48593,154,746,小巨人猪大星
213,【曹操Rap】Flower Dance,http://www.bilibili.com/video/av18947613,2018-01-31,48424,362,1015,你爸知道吗
214,【番外篇】我的派大星从未如此鬼畜,http://www.bilibili.com/video/av18790506,2018-01-27,47729,438,904,隔壁晓冥
215,超级飞侠鬼畜配音第一基一起喝肾宝,http://www.bilibili.com/video/av18584827,2018-01-22,47530,193,271,胖欧污派次
216,xxx,http://www.bilibili.com/video/av18599118,2018-01-22,47514,216,565,TØm
217,【霍寅甲】我在当主播之前是UFC出身的火爆猴,http://www.bilibili.com/video/av18899597,2018-01-30,47491,633,1362,砂渔辣椒随手菌
218,《你的元首》前前前世,http://www.bilibili.com/video/av18845461,2018-01-28,47307,234,1064,小马肉五花
219,【海天】拒检姐：骂了怎么样？把我抓起来！,http://www.bilibili.com/video/av18530067,2018-01-20,47230,62,160,卖酱油瓶的海天
