,title,link,date,play_count,danmu_num,favorites,author
20,【面筋哥】河南十年面筋故事 催泪向,http://www.bilibili.com/video/av21266290,2018-03-26,518372,4024,15443,缸缸在干嘛
21,【马云/马化腾/雷军】土豪修练手册,http://www.bilibili.com/video/av20612429,2018-03-11,482300,1313,6081,LLer丿六面獸
22,【五五开】追挂者,http://www.bilibili.com/video/av20243271,2018-03-02,450804,2074,4376,九三三三三三
23,【面筋哥】筋鸟,http://www.bilibili.com/video/av21057571,2018-03-21,449038,1232,8261,城之悠二
24,【五五开】青花瓷,http://www.bilibili.com/video/av20295217,2018-03-03,405011,1688,4573,晓风残云何时了
25,【面筋哥】你从未听过这么燃的拔剑神曲！,http://www.bilibili.com/video/av21397734,2018-03-30,401562,5286,21839,希尔微の号哭
26,【面筋哥】面面面筋,http://www.bilibili.com/video/av21205692,2018-03-25,374587,2840,17648,掉线的夜曲er
27,【马化腾】王妃：我的宝贝，你的钱有去无回,http://www.bilibili.com/video/av20211542,2018-03-01,352789,3018,13967,二两牛肉米粉儿
28,【撒贝宁】目标！成为装逼大师,http://www.bilibili.com/video/av20458724,2018-03-07,330851,889,7826,深海色带鱼
29,【五五开】从零开始的开挂生活,http://www.bilibili.com/video/av20484404,2018-03-07,328739,2073,9113,城之悠二
30,【面筋哥】威风堂堂,http://www.bilibili.com/video/av21238749,2018-03-26,328675,2209,10941,秋名山上的486
31,[面筋哥]王妃,http://www.bilibili.com/video/av21031915,2018-03-21,284816,1521,10248,希尔微の号哭
32,【马云X马化腾】马赛氪战争,http://www.bilibili.com/video/av20834785,2018-03-17,253952,1924,11822,化无影月
33,【局座】吃鸡香,http://www.bilibili.com/video/av21398639,2018-03-30,253393,1296,7045,浅澄月
34,【面筋哥】面筋错（花田错）,http://www.bilibili.com/video/av21424951,2018-03-31,216757,1934,9292,CmosVoc暴走F
35,【主播真鬼畜】06：我的外挂分你一半,http://www.bilibili.com/video/av20738321,2018-03-13,211061,571,2021,马尚可
36,【五五开】开哥真情诠释什么才叫兄弟,http://www.bilibili.com/video/av20492091,2018-03-08,201918,329,539,左慈新一
37,【大司马】浮夸,http://www.bilibili.com/video/av20380117,2018-03-05,200709,3558,7015,吔比大怂
38,【诸某】 九九八十一,http://www.bilibili.com/video/av21321319,2018-03-28,197549,1948,8680,中二少年智障越
39,【马化腾x马云】两马十年总裁故事,http://www.bilibili.com/video/av20266051,2018-03-02,196458,1344,6452,真心雷雷雷
40,【马化腾】逆战,http://www.bilibili.com/video/av20806669,2018-03-15,181710,921,2941,茅山的小学徒
41,【烤面筋】起风了,http://www.bilibili.com/video/av21033610,2018-03-21,176038,562,1655,卖萌的羊少年
42,【面筋哥】Only my 烤面筋,http://www.bilibili.com/video/av21396241,2018-03-30,175456,1097,4767,倾城全囧
43,【窃格瓦拉】曹操,http://www.bilibili.com/video/av20529304,2018-03-09,169268,799,2906,Xy帽子
44,【神探狄仁杰】逆浪千秋,http://www.bilibili.com/video/av20953022,2018-03-20,168973,1122,6577,言雪未寒
45,【明朗】一口气全念对,http://www.bilibili.com/video/av20792860,2018-03-15,165977,1473,4087,秋空尘
46,【面筋哥】烤面筋的大叔我问你~~~,http://www.bilibili.com/video/av21078180,2018-03-23,159329,894,5176,潮汕好男人
47,【五五开】开挂镇,http://www.bilibili.com/video/av20936677,2018-03-18,148853,472,1517,惟语浅然
48,【马化腾】目标！成为氪金大师！,http://www.bilibili.com/video/av20687687,2018-03-12,148248,746,6731,Himoda黑猫大
49,【马化腾】深圳十年奋斗故事,http://www.bilibili.com/video/av20659174,2018-03-12,147054,818,2688,秋叶龙
50,【芦苯苇】外挂镇,http://www.bilibili.com/video/av20952241,2018-03-19,146675,932,2701,高级云玩家
51,【填词向】蜀魏十年爱情故事,http://www.bilibili.com/video/av20929621,2018-03-18,144358,1410,4971,爱吃布丁的喵酱
52,【面筋哥】Are you OK？【烤面筋or烤石灰】,http://www.bilibili.com/video/av21147445,2018-03-24,142585,704,4225,小猪P_
53,【面筋哥】我的哥哥竟然是面筋老师！,http://www.bilibili.com/video/av21113263,2018-03-23,140139,897,5681,大家都叫我M4
54,【卢本伟】一首李白 送给大家,http://www.bilibili.com/video/av20685158,2018-03-12,139418,726,965,惊鸿一瞥是咸鱼
55,【面筋哥】野兽派唱将唯美演绎Faded,http://www.bilibili.com/video/av21130489,2018-03-23,132717,1019,5565,柴可夫司徒
56,【亮剑金曲】牵丝戏【重制版】,http://www.bilibili.com/video/av20556708,2018-03-09,131205,1268,6744,暴力贝
57,【马化腾】某讯科学的充值系统,http://www.bilibili.com/video/av20616741,2018-03-11,126410,930,3782,咬舌狂魔基林酱
58,【面筋哥】东京面筋鬼,http://www.bilibili.com/video/av21047193,2018-03-21,123473,648,3496,柴可夫柯基
59,【窃格瓦拉】偷车功夫,http://www.bilibili.com/video/av20788231,2018-03-15,123164,733,3408,史蒂芬王富贵
60,【马化腾】Faded（你没有听过的faded版本）,http://www.bilibili.com/video/av20823992,2018-03-16,122427,847,3069,狼狈不堪回首
61,【面筋哥X波澜哥】义结筋澜 / 王八哄人的歌声听过没,http://www.bilibili.com/video/av21312040,2018-03-28,119746,178,514,风生君
62,【孙一峰】大哥,http://www.bilibili.com/video/av21297214,2018-03-27,117326,621,2301,王富贵Richnoble
63,【纪念比利王】未闻王♂名,http://www.bilibili.com/video/av20362790,2018-03-04,116212,1404,4031,萌星啊
64,【马化腾&amp;马云】今天你要嫁给我,http://www.bilibili.com/video/av20334283,2018-03-04,115556,1120,4503,埃森棒棒
65,【卢本伟】埃卢芒挂老师,http://www.bilibili.com/video/av20324748,2018-03-03,113091,314,1920,LLer丿六面獸
66,【贝爷】我的哥哥居然是米国前总统?,http://www.bilibili.com/video/av20805680,2018-03-15,104340,390,4188,蜡烛君瑞泽
67,【周某】穷开心,http://www.bilibili.com/video/av20225219,2018-03-01,103323,684,4063,史蒂芬王富贵
68,【波澜哥】巴赫旧约,http://www.bilibili.com/video/av21237956,2018-03-27,99243,783,4162,树叶输液
69,【面筋哥】红日,http://www.bilibili.com/video/av21065861,2018-03-22,98354,464,2794,闇亡之闇苗
70,【马化腾X马云】氪金不可以,http://www.bilibili.com/video/av20792146,2018-03-15,98314,597,3466,蚂蚁者_蒙
71,【全明星】入站曲,http://www.bilibili.com/video/av20537407,2018-03-09,92907,604,2165,蚂蚁者_蒙
72,【面筋哥】从零开始的烤面筋生活,http://www.bilibili.com/video/av21135049,2018-03-24,88912,960,4632,城之悠二
73,夜空中最亮的星。面筋哥,http://www.bilibili.com/video/av21403875,2018-03-30,86108,275,849,秋月孝三桑
74,【FGO】第一部剧情向【填词】王妃【新人】【葛平】,http://www.bilibili.com/video/av20209595,2018-03-01,77431,450,3818,彩虹直至黑白lin
75,【波澜哥X面筋哥】有点甜,http://www.bilibili.com/video/av21319645,2018-03-28,77307,813,2698,雷之考古
76,【面筋哥】千本筋,http://www.bilibili.com/video/av21079114,2018-03-22,76662,720,3420,咬舌狂魔基林酱
77,【全明星】123 我爱你 洗脑神曲,http://www.bilibili.com/video/av21445796,2018-03-31,76398,664,3184,爱吃布丁的喵酱
78,【金坷垃】肥恋,http://www.bilibili.com/video/av20919403,2018-03-18,76032,683,2095,菊子桑
79,（卢本伟）五五开disco,http://www.bilibili.com/video/av20852793,2018-03-17,75514,116,393,威生天霖
80,悟空，面筋哥,http://www.bilibili.com/video/av21273159,2018-03-27,74991,309,447,秋月孝三桑
81,【五五开】开挂江湖（大笑江湖）,http://www.bilibili.com/video/av21269542,2018-03-26,74085,356,1368,青空彼方
82,【恋与制作人】【禁止转载】试着让李泽言唱了王妃……,http://www.bilibili.com/video/av20594810,2018-03-10,71654,458,1241,飒雪子
83,【逆浪千秋】硝火百年-近现代战争史（1914-2001）,http://www.bilibili.com/video/av20580577,2018-03-10,71192,298,2722,度娘你要闹哪样
84,【面筋哥】电音之王——面筋之王,http://www.bilibili.com/video/av21244872,2018-03-26,70995,601,2633,Alien霸霸
85,【FGO】入阵曲【剧情向第二弹】,http://www.bilibili.com/video/av21393456,2018-03-30,70213,312,3008,彩虹直至黑白lin
86,【面筋哥】刀马旦的歌声，你听过没？,http://www.bilibili.com/video/av21055105,2018-03-22,68986,180,1329,幽灵子辰
87,《演员》——窃·格瓦拉的独白,http://www.bilibili.com/video/av21313787,2018-03-28,68958,327,875,re兔斯基
88,【面筋哥】目标是成为烤面筋大师！,http://www.bilibili.com/video/av21212820,2018-03-25,64921,223,1194,萌星啊
89,【波澜哥】小红红，别在我离开之前离开,http://www.bilibili.com/video/av20507037,2018-03-08,64919,618,2018,二两牛肉米粉儿
90,【窃格瓦拉KTV金曲】逆战—张杰,http://www.bilibili.com/video/av20991294,2018-03-20,64847,688,2100,路小爱吃咖喱鸡
91,【撒贝宁×马云】某人,http://www.bilibili.com/video/av20559417,2018-03-11,64500,280,572,SaBoLi你我的噫鸨
92,【丞相】逆浪千秋/已授权,http://www.bilibili.com/video/av20461561,2018-03-07,62624,719,3089,救死扶伤周树人_
93,【岳不群】时光（许巍）在阳光温暖的春天~,http://www.bilibili.com/video/av20499493,2018-03-08,62247,671,797,傲视在俗世上
94,【马化腾】腾讯镇（原曲童话镇）,http://www.bilibili.com/video/av20305314,2018-03-03,61740,665,1454,御坂2933号
95,【面筋哥】穷开心,http://www.bilibili.com/video/av21115591,2018-03-23,55937,327,2039,秋名山上的486
96,【面筋哥】可带劲啦（一起摇摆）,http://www.bilibili.com/video/av21101569,2018-03-23,55059,176,497,紫辣儿
97,【五五开】爱挂挂，我卢老爷就是爱开挂~,http://www.bilibili.com/video/av20750709,2018-03-14,53099,180,860,糖醋里脊包
98,【面筋哥】123我爱你,http://www.bilibili.com/video/av21200898,2018-03-25,52930,451,2475,秋名山上的486
99,【马化腾】大笑江湖,http://www.bilibili.com/video/av20624926,2018-03-11,51712,278,1088,因你而在的梦
100,[马化腾] 李白,http://www.bilibili.com/video/av20730283,2018-03-13,50052,207,342,GTMDML
101,【波澜哥X面筋哥】日不落+淘汰+青花瓷,http://www.bilibili.com/video/av21115545,2018-03-23,49980,540,1680,雷之考古
102,【你的名字——马化腾】钱钱钱世,http://www.bilibili.com/video/av20201187,2018-03-01,49593,258,954,丨七娃在此丨
103,【马化腾】像我这样的人,http://www.bilibili.com/video/av20563355,2018-03-09,48830,143,246,黑衣无名
104,【比利】等♂待,http://www.bilibili.com/video/av20372564,2018-03-04,47629,490,1247,咸鱼易忘事
105,【面筋哥】我们不一样（励志向）,http://www.bilibili.com/video/av21134733,2018-03-24,46687,201,937,小学生是我师父
106,【面筋哥】【曹操】东汉末年分三国，面筋你没吃过？？,http://www.bilibili.com/video/av21294665,2018-03-27,46166,306,1902,Evan大魔王
107,【马化腾】千本讯,http://www.bilibili.com/video/av20758253,2018-03-14,46107,432,1665,咬舌狂魔基林酱
108,【面筋哥】别看我只是烤面筋,http://www.bilibili.com/video/av21141930,2018-03-24,45751,238,1614,秋名山上的486
109,【一人一首卖报歌】窃格瓦拉-偷车歌,http://www.bilibili.com/video/av20445032,2018-03-06,44954,187,815,西尔丶泽灵君
110,【面筋哥&amp;诗人】游吟诗人一开口，面筋哥就笑了,http://www.bilibili.com/video/av21243359,2018-03-26,44679,303,1158,白勺啊达
111,全明星也要吸旺仔牛奶！,http://www.bilibili.com/video/av20258120,2018-03-02,44229,276,1577,苏打热可可
112,我的一个妖怪徒弟（原曲一番星/我的一个道姑朋友）,http://www.bilibili.com/video/av21226829,2018-03-25,43986,304,687,骑牛崩山撞海
113,周某人追车者，原唱《追光者》岑宁儿,http://www.bilibili.com/video/av21016172,2018-03-20,43456,148,238,爱款妮
114,【五五开】芦苇易冷,http://www.bilibili.com/video/av20531673,2018-03-09,42485,252,448,迷之の光影
115,【一人一首卖报歌】渣渣辉-贪玩歌,http://www.bilibili.com/video/av20486873,2018-03-07,42416,90,521,西尔丶泽灵君
116,【面筋哥】广东十年烤面筋故事,http://www.bilibili.com/video/av21174400,2018-03-24,41683,135,183,-阿卡西-
117,【马化腾】神的随波逐流,http://www.bilibili.com/video/av20370822,2018-03-05,41606,305,1473,枫之叶feng
118,【马化腾】【核爆】再充八万块！,http://www.bilibili.com/video/av20219103,2018-03-01,41202,138,749,惊鸿一瞥是咸鱼
119,面筋哥在上海遇到渣渣辉，竟把渣渣辉。。。。,http://www.bilibili.com/video/av21149970,2018-03-24,40186,130,340,来请玩
120,【两周年】梦想三巨头的奇迹再现,http://www.bilibili.com/video/av21426231,2018-03-31,39841,425,894,紫辣儿
121,【五五开】挂王的工作！,http://www.bilibili.com/video/av20921231,2018-03-18,39588,134,556,SunLong_2002
122,【五五开】好想挂,http://www.bilibili.com/video/av20830765,2018-03-16,39561,225,726,飞鸡君FlyChicken
123,【五五开】鬼畜的人别开外挂,http://www.bilibili.com/video/av20861694,2018-03-17,39058,195,674,Frs_亮Akira
124,【五五开】新九九八十一,http://www.bilibili.com/video/av20664330,2018-03-12,38415,150,303,迷之の光影
125,【哲学】童♂话,http://www.bilibili.com/video/av20906186,2018-03-18,38176,470,1652,瓜皮天Er
126,【波澜哥】波澜哥也要吸旺仔牛奶,http://www.bilibili.com/video/av20989612,2018-03-20,36790,393,1471,菲林君
127,菊花筋,http://www.bilibili.com/video/av21304262,2018-03-27,36474,186,298,秋月孝三桑
128,【万神纪填词】漫漫长江浪——戏说千古帝王,http://www.bilibili.com/video/av20372505,2018-03-04,36347,344,1629,卡噗奇诺
129,醉面筋,http://www.bilibili.com/video/av21452909,2018-03-31,35969,231,199,Qchaos
130,面筋哥的烤面烤面筋，真香！,http://www.bilibili.com/video/av21342914,2018-03-28,35797,264,876,毒师DR_G
131,【芦苇】粉红的回忆,http://www.bilibili.com/video/av20800403,2018-03-15,35262,287,887,吾爱今生
132,【五五开】开挂绝对,http://www.bilibili.com/video/av20425139,2018-03-06,35063,330,934,Alien霸霸
133,【东京喰种填词】九九八十一,http://www.bilibili.com/video/av20322290,2018-03-03,34931,331,594,伍迪-嘿嘿嘿
134,【马化腾】新腾讯醉酒,http://www.bilibili.com/video/av20677163,2018-03-12,34893,558,1230,雷之考古
135,【面筋哥】伤不起,http://www.bilibili.com/video/av21113070,2018-03-23,34777,469,1797,秋名双马尾
136,【五五开】神曲《达拉崩吧》 卢本伟,http://www.bilibili.com/video/av20661136,2018-03-12,34547,396,1123,点点唐
137,一首凉凉送给【五五开】泪目~,http://www.bilibili.com/video/av20805157,2018-03-15,33205,175,121,神秘橘星
138,【韭菜神医】千本噶,http://www.bilibili.com/video/av21214838,2018-03-25,32325,282,970,咬舌狂魔基林酱
139,【马化腾】空空如也,http://www.bilibili.com/video/av20600196,2018-03-10,31520,140,236,小小怪Jaime
140,旭旭宝宝《增幅初体验》,http://www.bilibili.com/video/av20985365,2018-03-20,31343,85,33,诱人男仆展展
141,【马化腾】《等你充钱》,http://www.bilibili.com/video/av20239886,2018-03-01,31001,138,228,PD钯
142,【一人一首金坷垃】带你农家乐（原曲 带你去旅行）,http://www.bilibili.com/video/av20665957,2018-03-11,30887,534,1366,绝之望的马沙
143,【马化腾】极乐净土,http://www.bilibili.com/video/av20348449,2018-03-04,30158,214,220,惊鸿一瞥是咸鱼
144,金坷垃 有点甜,http://www.bilibili.com/video/av20361971,2018-03-04,30025,264,945,躁动的表哥
145,【渣渣辉】致剑灵,http://www.bilibili.com/video/av20576476,2018-03-10,29708,215,82,帽凌MK
146,【面筋哥×王境泽】烤面筋，真香！     一首面筋版【王妃】送给大家๑乛◡乛๑,http://www.bilibili.com/video/av21114233,2018-03-23,29280,118,362,卷毛不是吹出来的
147,【FGO】英灵阵线联盟,http://www.bilibili.com/video/av21008350,2018-03-23,28844,214,1564,彩虹直至黑白lin
148,【雪中悍刀行填词】万神纪,http://www.bilibili.com/video/av21091612,2018-03-22,28800,251,333,伍迪-嘿嘿嘿
149,【马化腾】体面,http://www.bilibili.com/video/av20740345,2018-03-14,28546,195,281,小渣Leon
150,【元首的愤怒】元首也要吸旺仔牛奶！,http://www.bilibili.com/video/av20870241,2018-03-17,28495,193,644,秋名山上的486
151,【梦想四巨头feat.谷歌娘】美丽的神话,http://www.bilibili.com/video/av21298090,2018-03-27,28267,471,1539,爱夏娜的哆啦酱
152,【马云X马化腾】 客官不可以,http://www.bilibili.com/video/av20682766,2018-03-12,27965,231,1021,大九只
153,【诸葛×司徒】后来,http://www.bilibili.com/video/av20454875,2018-03-07,27791,191,145,大官人Sir
154,【马化腾】过火,http://www.bilibili.com/video/av21048488,2018-03-21,27656,183,491,宗师钓鱼大师
155,【面筋哥】我有特殊的烤面筋技巧~,http://www.bilibili.com/video/av21102505,2018-03-23,27207,98,412,大官人Sir
156,【五五开】听外挂的话,http://www.bilibili.com/video/av20828534,2018-03-16,27194,199,789,时雨若雨
157,【五五开】龙卷风  卢本伟：我发动魔法卡死者苏生,http://www.bilibili.com/video/av20705244,2018-03-13,27184,181,391,西布君つ
158,新【五五开】我们不一样,http://www.bilibili.com/video/av20694894,2018-03-12,27042,95,188,大菊橘
159,【马化腾】有何不氪,http://www.bilibili.com/video/av20277897,2018-03-02,26902,184,432,时雨若雨
160,【奥巴马】我们不一样,http://www.bilibili.com/video/av20551812,2018-03-09,26863,437,896,城之悠二
161,【金坷垃】梦里金乡,http://www.bilibili.com/video/av20268652,2018-03-02,26675,687,1048,菊子桑
162,【薇尔莉特】紫罗兰永恒花园OP,http://www.bilibili.com/video/av20244727,2018-03-02,26659,116,325,浅笑安然呐
163,【轩墨宝宝】追墨者,http://www.bilibili.com/video/av20689460,2018-03-12,26638,232,372,初秋蛋蛋怪
164,【面筋哥】烤面筋，我的烤面筋！,http://www.bilibili.com/video/av21184715,2018-03-25,26586,137,561,你爸知道吗
165,【马化腾X马云】氪金恋,http://www.bilibili.com/video/av21359669,2018-03-29,26348,197,434,蚂蚁者_蒙
166,【致敬霍金】浮夸（来自星辰，归于星辰）,http://www.bilibili.com/video/av20850507,2018-03-17,25645,309,1168,小学生是我师父
167,【阿道夫倾情演唱】我的一个元首朋友-我的故事,http://www.bilibili.com/video/av21136086,2018-03-24,25532,165,900,度娘你要闹哪样
168,【面筋哥】烤面筋的十年,http://www.bilibili.com/video/av21135729,2018-03-24,25513,77,132,Dyasic
169,【新波澜哥】童话,http://www.bilibili.com/video/av20918766,2018-03-18,24451,195,436,雷之考古
170,贴吧十年攒机故事,http://www.bilibili.com/video/av20446053,2018-03-06,24069,125,280,zpc数码产品评测
171,【致敬向】不要让鬼畜变老了,http://www.bilibili.com/video/av20971939,2018-03-20,23844,467,1432,秋名山上的486
172,【五五开】重来,http://www.bilibili.com/video/av20384144,2018-03-05,23478,61,59,桃浦凡
173,【二战】千本樱—钢铁雄心,http://www.bilibili.com/video/av20845967,2018-03-16,22806,229,799,AH141
174,【55开】挂拳,http://www.bilibili.com/video/av20453470,2018-03-07,22385,112,116,肥戈帕斯2000
175,【鬼畜】卢本伟：演唱《病名为 挂》,http://www.bilibili.com/video/av20577170,2018-03-10,22196,208,288,点点唐
176,【卢本伟】夜曲,http://www.bilibili.com/video/av20514813,2018-03-08,22169,166,446,来自幼儿园的纳吉
177,【李云龙】暗香,http://www.bilibili.com/video/av20626231,2018-03-11,22082,87,108,骑牛崩山撞海
178,【景天】穷开心,http://www.bilibili.com/video/av20418211,2018-03-06,21891,198,885,不务正业的吴先生
179,【窃格瓦拉】刚好不打工,http://www.bilibili.com/video/av20258037,2018-03-02,21855,114,166,无敌时间
180,【马化腾】Q币奇缘（let it go）,http://www.bilibili.com/video/av20510487,2018-03-08,21845,380,979,雷之考古
181,【马化腾】腾讯很忙,http://www.bilibili.com/video/av20741314,2018-03-14,21774,74,235,迷之の光影
182,【面筋哥】消愁,http://www.bilibili.com/video/av21282049,2018-03-27,20542,164,592,风l飞
183,马云&amp;马化腾&amp;雷军：破产阵线联盟,http://www.bilibili.com/video/av21059181,2018-03-21,20492,59,113,Qchaos
184,【马化腾】《等你充钱》（等你下课）（降调修改完善版）,http://www.bilibili.com/video/av20406337,2018-03-05,20095,119,217,PD钯
185,【五五开】挂秋莎,http://www.bilibili.com/video/av20571411,2018-03-10,19078,140,297,咬舌狂魔基林酱
186,【变形金刚】九九八十一,http://www.bilibili.com/video/av21165820,2018-03-24,18991,342,936,吾爱今生
187,窃格瓦拉《浮夸》,http://www.bilibili.com/video/av20801502,2018-03-15,18956,127,57,无为少年233
188,【面筋哥】千本筋,http://www.bilibili.com/video/av21069561,2018-03-22,17861,318,1043,Alien霸霸
189,【心灵针灸】身痕：一个佛系买家的自白（原曲 痒 by 黄龄）,http://www.bilibili.com/video/av20834076,2018-03-16,17599,297,966,绝之望的马沙
190,【马化腾】千本化腾,http://www.bilibili.com/video/av20775045,2018-03-15,17117,172,770,吔比大怂
191,我的一个道姑朋友,http://www.bilibili.com/video/av20873499,2018-03-17,17102,200,649,白勺啊达
192,【人工智障】穷花Q（穷开心）,http://www.bilibili.com/video/av20790070,2018-03-15,16907,68,310,学渣只能说一句花Q
193,【泡面姐】千本面,http://www.bilibili.com/video/av21068684,2018-03-22,16841,178,247,医旧君
194,【马化腾×马云】我的未来式,http://www.bilibili.com/video/av21009331,2018-03-20,16825,94,674,负能量牌圆珠笔
195,【鬼畜复兴计划-元首】悟空 钢铁有何用，雄心又如何？帝国奏悲歌。（文艺馆出品）,http://www.bilibili.com/video/av21350519,2018-03-29,16816,393,614,拿破仑少尉
196,【面筋哥】我面筋哥今天要温柔的给你唱首歌~,http://www.bilibili.com/video/av21067682,2018-03-22,16432,83,402,糖醋里脊包
197,【面筋哥】不如跳舞,http://www.bilibili.com/video/av21023265,2018-03-21,16408,70,305,青神69
198,体面（开学版）,http://www.bilibili.com/video/av20288284,2018-03-03,15832,32,240,哈士S
199,【爱情公寓】胡一菲：我爱你，贱人曾,http://www.bilibili.com/video/av20633307,2018-03-11,15667,47,107,白夜长路deep丶
200,【核爆】【卢伟】我没有开挂！,http://www.bilibili.com/video/av20996277,2018-03-20,15664,70,99,惊鸿一瞥是咸鱼
201,[超级战队] [新人作] 警察粉竟在警察红脸上奏出千本樱！？,http://www.bilibili.com/video/av21052880,2018-03-21,15471,96,174,Dryadis_E
202,烽火戏诸侯鬼畜雪中悍刀行【2333烽火你也有今天啊】,http://www.bilibili.com/video/av20388814,2018-03-05,15457,228,191,我叫阿良丶是个剑客
203,【面筋哥】筋昭愿——新人欠债千万调音师,http://www.bilibili.com/video/av21318026,2018-03-28,15445,234,717,承天门提督
204,转载【葛平】铠甲勇士 战斗-通往胜利,http://www.bilibili.com/video/av21015688,2018-03-20,14835,128,460,赖林不叫谦儿
205,【窃格瓦拉】好运来,http://www.bilibili.com/video/av21261675,2018-03-27,14744,96,353,吔比大怂
206,【庞麦郎】小情歌——电子摩音,http://www.bilibili.com/video/av21181895,2018-03-25,14504,187,246,Frank-y
207,【面筋哥】烤面筋神曲,http://www.bilibili.com/video/av21279128,2018-03-27,14480,59,217,某人的名字
208,【凹凸世界/葛平】王妃/刚好遇见你（凹凸填词版）,http://www.bilibili.com/video/av20255821,2018-03-02,14401,735,1488,佩利维亚SaltyFish
209,充钱娃,http://www.bilibili.com/video/av21163548,2018-03-24,13852,72,44,秋月孝三桑
210,【芦苇】甩挂歌,http://www.bilibili.com/video/av20866117,2018-03-17,13852,87,259,司马贰し
211,【马化腾】王妃,http://www.bilibili.com/video/av20436655,2018-03-07,13812,117,484,沫鱼少
212,【面筋哥】筋之怪盗团指定BGM,http://www.bilibili.com/video/av21276194,2018-03-27,13781,51,330,Pulecrow
213,特朗普奥巴马献唱合集）这是你从未见过的最全合集!!!『19p』持续更新中,http://www.bilibili.com/video/av21114283,2018-03-23,13709,280,854,黑楼方尼
214,【原曲不使用】citrus op（vocal：东条希）,http://www.bilibili.com/video/av21213961,2018-03-25,13467,96,567,游学兔
215,【迷你世界】极乐净土,http://www.bilibili.com/video/av21452700,2018-03-31,13371,145,188,斯大林Stalin同志
216,【面筋哥】龙卷风,http://www.bilibili.com/video/av21298949,2018-03-27,13364,158,597,欠揍调音师
217,【缪斯中文新单曲】上海一夜(新填词 9人原声献唱),http://www.bilibili.com/video/av20404887,2018-03-05,13071,123,631,松鼠の尾巴
218,【赵本山】一口气全念对,http://www.bilibili.com/video/av20552908,2018-03-09,13030,69,97,余念_Orz
219,【马化腾】断桥残雪,http://www.bilibili.com/video/av21253108,2018-03-26,12813,90,110,迷之の光影
220,【马化腾】氪金气球,http://www.bilibili.com/video/av21053253,2018-03-21,12765,113,259,采紫葳的凌霄子
221,【金坷垃】肥料的永恒花园,http://www.bilibili.com/video/av20685387,2018-03-12,12655,193,516,默磷
222,【面筋哥】前前前世烤面筋,http://www.bilibili.com/video/av21187498,2018-03-25,12537,66,166,凌云_fly
223,【心灵针灸】归路（原曲 路标 《紫罗兰永恒花园ed》）,http://www.bilibili.com/video/av20337852,2018-03-04,12414,190,609,绝之望的马沙
224,【景天】大笑江湖,http://www.bilibili.com/video/av20844291,2018-03-16,12174,88,315,不务正业的吴先生
225,【面筋哥】 逆战,http://www.bilibili.com/video/av21134669,2018-03-23,12042,44,189,也无非六个币
226,【面筋哥】欠债调音师欠下3.5个亿，我没有办法，正准备带着梦梦小姨子跑路,http://www.bilibili.com/video/av21349301,2018-03-29,11993,77,97,猴晒镭
